,ID,Recency_Cluster,Frequency_Cluster,Wines_Cluster,Fruits_Cluster,Meat_Cluster,Fish_Cluster,Sweets_Cluster,Gold_Cluster
1947,361,2,0,0,0,0,0,0,0
1948,6376,2,1,0,1,0,1,0,1
1949,5229,2,0,0,0,0,0,0,0
1950,4086,2,0,0,0,0,0,0,0
1951,1362,2,1,0,1,0,2,0,1
1952,9349,2,1,1,0,0,1,2,0
1953,274,2,0,0,0,0,0,0,0
1954,922,2,0,0,0,0,0,0,0
1955,8588,2,1,0,0,0,0,0,0
1956,574,2,0,0,1,0,0,0,0
1957,6856,2,1,0,0,0,0,0,0
1958,1553,2,2,2,2,2,2,2,1
1959,4682,2,0,0,0,0,0,1,0
1960,8204,2,1,1,1,2,1,2,0
1961,5221,2,2,1,0,0,0,0,0
1962,5975,2,0,0,0,0,0,0,0
1963,4042,2,1,0,0,0,0,0,0
1964,9672,2,0,0,0,0,0,0,0
1965,4864,2,1,0,0,0,0,0,0
1966,4070,2,1,0,0,2,2,0,2
1967,217,2,2,1,0,2,2,0,0
1968,5286,2,0,0,0,0,0,0,0
1969,9559,2,2,2,0,0,0,0,0
1970,7787,2,2,1,0,0,0,0,1
1971,9988,2,2,1,0,0,1,1,0
1972,2939,2,0,2,2,2,0,0,0
1973,9743,2,2,2,1,0,1,1,1
1974,2005,2,0,0,0,0,0,0,0
1975,10770,2,2,0,2,1,2,1,0
1976,3594,2,2,1,0,0,0,0,1
1977,7706,2,2,1,2,0,2,2,1
1978,9,2,1,0,0,0,0,0,0
1979,9451,2,2,2,1,1,1,2,1
1980,2853,2,0,0,1,0,0,0,1
1981,1490,2,2,1,0,0,0,0,1
1982,4278,2,1,2,2,2,1,1,1
1983,1998,2,0,0,0,0,0,0,0
1984,7998,2,0,0,0,0,0,0,0
1985,2804,2,1,0,0,0,0,0,0
1986,3745,2,0,0,1,0,0,0,0
1987,9771,2,1,0,0,0,0,0,0
1988,451,2,0,0,0,0,0,0,0
1989,528,2,1,0,1,2,2,2,1
1990,73,2,0,0,0,0,0,0,0
1991,5589,2,2,1,0,0,0,0,0
1992,591,2,2,1,1,0,1,1,1
1993,2544,2,0,0,0,0,0,0,0
1994,7321,2,0,1,0,1,1,0,2
1995,7791,2,0,0,0,0,0,0,0
1996,955,2,1,0,0,0,0,0,0
1997,4037,2,0,0,0,0,0,0,0
1998,7476,2,2,2,1,1,0,0,0
1999,9916,2,0,0,0,0,0,0,0
2000,9298,2,1,2,0,1,1,1,0
2001,8175,2,0,0,0,0,0,0,0
2002,6257,2,1,0,1,0,0,0,0
2003,3503,2,0,0,1,2,1,0,0
2004,5223,2,0,0,0,0,0,0,0
2005,5185,2,0,0,1,1,1,2,0
2006,2262,2,1,0,0,0,0,0,0
2007,24,2,1,0,0,0,0,0,0
2008,3409,2,1,0,0,0,0,0,0
2009,2565,2,1,2,0,1,0,0,1
2010,11092,2,0,0,0,0,0,0,0
2011,5062,2,0,0,0,0,0,0,0
2012,6729,2,1,1,0,2,1,2,0
2013,1764,2,1,0,0,0,0,0,0
2014,3298,2,2,2,0,0,0,0,2
2015,5120,2,1,1,2,1,2,1,0
2016,1665,2,1,2,0,0,0,0,2
2017,3829,2,0,0,0,0,0,0,0
2018,7005,2,1,1,1,0,0,0,1
2019,8079,2,0,0,0,0,0,0,0
2020,1834,2,0,0,0,0,0,0,0
2021,1404,2,1,0,0,0,0,0,0
2022,6457,2,2,1,0,1,0,0,1
2023,6437,2,0,0,0,0,0,0,0
2024,7327,2,0,0,0,0,0,0,0
2025,4127,2,2,2,1,1,1,1,0
2026,5939,2,0,0,0,0,0,0,0
2027,10323,2,1,0,0,0,0,0,0
2028,7947,2,0,0,0,0,0,0,0
2029,295,2,1,1,1,1,2,1,1
2030,6349,2,1,1,1,1,1,1,1
2031,10398,2,0,0,0,0,0,0,0
2032,2431,2,0,0,0,0,0,0,0
2033,550,2,1,0,2,1,1,0,0
2034,1890,2,0,0,0,0,0,0,0
2035,10742,2,0,1,0,0,0,0,0
2036,4676,2,2,1,1,1,2,2,1
2037,8852,2,2,1,2,1,0,1,2
2038,1958,2,2,1,0,0,0,0,0
2039,7732,2,1,1,0,0,2,1,1
2040,8070,2,0,0,0,0,0,0,0
2041,2202,2,0,0,0,0,0,0,0
2042,7396,2,2,1,1,2,2,1,0
2043,10340,2,1,0,0,0,0,1,2
2044,10091,2,1,1,0,1,0,1,0
2045,10640,2,1,0,0,0,0,0,0
2046,6742,2,0,0,0,0,0,0,0
2047,1172,2,2,2,1,2,0,0,0
2048,1744,2,0,0,0,0,0,0,0
2049,10304,2,0,0,0,0,0,0,0
2050,4351,2,0,0,0,0,0,0,0
2051,5796,2,1,1,0,1,0,1,0
2052,48,2,0,0,0,0,0,0,0
2053,9710,2,2,1,0,0,0,0,0
2054,9292,2,1,1,2,2,0,2,1
2055,5847,2,2,1,0,1,1,1,2
2056,3798,2,0,0,0,0,0,0,0
2057,5883,2,1,0,2,1,0,2,1
2058,2118,2,1,0,1,0,1,2,1
2059,4328,2,0,0,0,0,0,0,0
2060,9167,2,2,1,1,1,1,1,1
2061,8312,2,0,0,0,0,0,0,0
2062,7592,2,0,0,0,0,0,0,0
2063,8895,2,1,1,1,2,0,0,0
2064,7433,2,1,0,0,0,0,0,0
2065,5283,2,0,0,0,0,0,0,0
2066,9645,2,2,2,2,0,0,1,0
2067,10678,2,2,1,0,0,0,0,0
2068,1513,2,2,1,0,0,2,2,2
2069,7960,2,2,2,0,1,2,0,1
2070,1250,2,0,0,0,0,0,0,0
2071,9905,2,1,0,0,0,0,0,1
2072,2952,2,0,0,0,0,0,0,0
2073,8439,2,1,2,0,0,0,1,0
2074,2831,2,2,1,1,1,2,1,2
2075,6977,2,2,2,0,2,2,1,0
2076,6289,2,0,0,0,0,0,0,0
2077,8397,2,0,0,0,0,0,0,0
2078,6237,2,1,0,0,0,0,0,2
2079,3130,2,0,0,0,0,0,0,0
2080,1990,2,1,2,1,2,1,1,0
2081,269,2,2,2,0,0,0,1,1
2082,8093,2,0,1,0,1,0,1,0
2083,10513,2,1,1,2,2,1,2,1
2084,2549,2,0,0,0,0,0,0,0
2085,10057,2,2,1,0,1,1,2,2
2086,10307,2,1,1,0,0,0,0,0
2087,2415,2,1,1,0,1,1,1,1
2088,1440,2,2,1,0,1,1,2,2
2089,5441,2,1,0,0,0,0,0,1
2090,4687,2,1,1,1,2,0,0,1
2091,7129,2,2,1,0,0,0,0,0
2092,6906,2,1,0,1,2,1,1,1
2093,7419,2,0,0,0,0,0,0,0
2094,3170,2,0,1,1,1,0,1,1
2095,5010,2,0,0,0,0,0,0,0
2096,11148,2,0,0,0,0,0,0,0
2097,2886,2,2,2,0,0,0,0,0
2098,6710,2,0,0,0,0,0,0,0
2099,5316,2,0,0,0,0,0,0,0
2100,9029,2,1,1,1,2,1,1,0
2101,4227,2,0,0,0,0,0,0,0
2102,3286,2,0,0,0,0,0,0,0
2103,8602,2,2,1,2,0,2,2,1
2104,3722,2,0,0,0,0,0,0,0
2105,4796,2,0,0,0,0,0,0,0
2106,3426,2,2,2,1,1,1,1,0
2107,6461,2,1,1,1,0,0,0,1
2108,10702,2,1,0,0,0,1,1,0
2109,5113,2,1,1,2,2,1,1,0
2110,2961,2,1,0,0,0,1,0,0
2111,2747,2,1,2,2,2,2,1,2
2112,3010,2,1,2,2,2,1,1,2
2113,1743,2,0,0,1,1,2,0,0
2114,5558,2,0,2,0,1,1,1,1
2115,8780,2,1,1,0,0,0,0,0
2116,5896,2,0,0,0,0,0,0,0
2117,2337,2,0,0,0,0,0,0,0
2118,17,2,2,1,1,1,0,0,1
2119,10680,2,0,0,0,0,0,0,0
2120,5623,2,0,0,0,0,0,0,0
2121,6417,2,1,2,2,1,1,1,0
2122,5831,2,1,2,1,1,1,1,2
2123,4385,2,0,0,0,0,0,0,0
2124,10686,2,0,0,0,0,0,0,0
2125,3138,2,1,2,0,0,1,2,0
2126,5734,2,0,0,0,0,0,0,0
2127,2878,2,1,0,0,0,0,0,1
2128,5138,2,0,0,0,0,0,0,0
2129,10413,2,1,1,1,1,2,2,2
2130,5015,2,0,0,0,0,0,0,0
2131,10868,2,1,1,1,2,1,0,1
2132,6663,2,0,0,0,0,0,0,0
2133,8360,2,0,0,0,0,0,0,0
2134,3032,2,1,0,1,0,0,0,0
2135,8212,2,0,0,0,0,0,0,0
2136,10164,2,1,2,1,1,1,2,0
2137,4547,2,0,0,0,0,0,0,0
2138,4122,2,1,1,0,0,2,0,0
2139,176,2,0,0,1,0,0,1,1
2140,7181,2,0,0,0,0,0,0,0
2141,405,2,1,1,0,0,0,0,1
2142,6870,2,0,0,0,0,0,0,0
2143,832,2,2,1,0,0,0,0,0
2144,2002,2,1,1,1,2,2,1,1
2145,500,2,1,2,1,2,0,2,0
2146,1951,2,2,0,2,0,2,2,0
2147,10598,2,0,0,0,0,0,0,0
2148,2375,2,0,0,0,0,0,0,0
2149,10001,2,1,0,0,0,0,0,0
2150,3945,2,2,1,1,1,0,0,0
2151,8625,2,0,0,0,0,0,0,0
2152,983,2,1,0,0,0,0,0,2
2153,4786,2,2,1,1,1,1,1,1
2154,6568,2,0,0,0,0,0,0,0
2155,5631,2,1,0,1,1,1,1,2
2156,4974,2,2,1,1,2,0,2,1
2157,5454,2,0,0,0,0,0,0,0
2158,4095,2,2,0,1,0,1,1,1
2159,5474,2,1,0,0,0,0,0,0
2160,6382,2,0,0,0,0,0,0,0
2161,7441,2,2,2,2,1,0,0,0
2162,8775,2,0,0,0,0,0,0,0
2163,322,2,0,0,0,0,0,0,0
2164,123,2,0,1,1,0,0,2,1
2165,7899,2,1,2,1,1,0,0,0
2166,10500,2,0,0,0,0,0,0,0
2167,1655,2,0,0,0,0,0,0,0
2168,2712,2,1,0,2,0,1,1,0
2169,2254,2,1,1,2,1,1,1,1
2170,954,2,0,0,0,0,0,0,0
2171,11031,2,0,0,0,0,0,0,0
2172,3422,2,0,2,0,0,0,0,1
2173,2909,2,1,2,0,1,0,0,0
2174,3104,2,1,2,1,2,1,1,0
2175,11091,2,0,0,0,0,0,0,0
2176,1916,2,1,0,0,0,0,0,0
2177,9907,2,2,2,0,0,0,0,1
2178,6262,2,1,2,1,1,1,1,2
2179,10067,2,0,0,0,0,0,0,0
2180,4915,2,2,0,1,0,2,0,2
2181,2115,2,0,0,0,0,0,0,0
2182,2088,2,1,2,0,1,1,0,1
2183,3006,2,0,0,0,0,0,0,0
2184,11181,2,0,0,0,0,0,0,0
2185,642,2,0,0,0,0,0,0,0
2186,2948,2,0,0,0,0,0,0,0
2187,7124,2,0,0,0,0,0,0,0
2188,9481,2,1,0,0,0,0,0,0
2189,10157,2,0,0,0,0,0,1,0
2190,5667,2,2,2,0,1,1,1,2
2191,902,2,1,0,0,0,0,0,0
2192,9706,2,0,0,0,0,0,0,0
2193,3520,2,0,0,0,2,0,0,1
2194,10394,2,1,1,2,0,1,2,2
2195,3968,2,2,2,0,0,0,0,2
2196,4541,2,0,0,0,0,0,0,0
2197,8858,2,2,1,0,0,0,0,0
2198,3266,2,0,0,1,0,0,0,0
2199,7620,2,0,0,0,0,0,0,0
2200,2736,2,1,1,2,0,1,1,1
2201,5959,2,1,0,0,0,0,0,0
2202,4333,2,0,0,0,0,0,0,0
2203,692,2,0,0,0,0,0,0,0
2204,736,2,0,0,0,0,0,0,0
2205,9246,2,1,0,0,0,0,0,1
2206,6261,2,1,0,0,0,0,1,0
2207,4478,2,2,1,0,0,0,0,1
2208,7004,2,1,0,0,0,0,0,0
2209,9817,2,2,2,0,0,0,0,0
2210,8372,2,0,0,0,0,0,0,0
2211,7270,2,1,2,1,1,0,0,0
